date, pm25, pm10, o3, no2, so2, co,city,coordinates
1/18/2023,216,182,21,18,2,7,DCNS-Delhi,"[28.612498,77.237388]"
1/19/2023,230,230,18,23,3,7,DCNS-Delhi,"[28.612498,77.237388]"
1/20/2023,274,94,16,10,2,2,DCNS-Delhi,"[28.612498,77.237388]"
1/21/2023,165,179,20,17,2,8,DCNS-Delhi,"[28.612498,77.237388]"
1/22/2023,244,223,20,18,3,10,DCNS-Delhi,"[28.612498,77.237388]"
1/23/2023,309,154,19,17,3,10,DCNS-Delhi,"[28.612498,77.237388]"
1/24/2023,224,96,9,11,2,9,DCNS-Delhi,"[28.612498,77.237388]"
1/25/2023,157,97,4,11,2,12,DCNS-Delhi,"[28.612498,77.237388]"
1/26/2023,171,115,7,8,1,10,DCNS-Delhi,"[28.612498,77.237388]"
1/27/2023,201,95,19,12,1,10,DCNS-Delhi,"[28.612498,77.237388]"
1/28/2023,170,115,23,17,2,14,DCNS-Delhi,"[28.612498,77.237388]"
1/29/2023,179,155,6,17,1,20,DCNS-Delhi,"[28.612498,77.237388]"
1/30/2023,248,58,3,11,1,11,DCNS-Delhi,"[28.612498,77.237388]"
1/31/2023,136,82,3,8, ,14,DCNS-Delhi,"[28.612498,77.237388]"
2/1/2023,164,85,7,9, ,11,DCNS-Delhi,"[28.612498,77.237388]"
2/2/2023,164,93,10,13,1,11,DCNS-Delhi,"[28.612498,77.237388]"
2/3/2023,164,109,10,14,1,14,DCNS-Delhi,"[28.612498,77.237388]"
2/4/2023,169,128,11,13,1,12,DCNS-Delhi,"[28.612498,77.237388]"
2/5/2023,188,109,12,12,1,14,DCNS-Delhi,"[28.612498,77.237388]"
2/6/2023,169,157,9,13,1,21,DCNS-Delhi,"[28.612498,77.237388]"
2/7/2023,204,133,6,13,1,12,DCNS-Delhi,"[28.612498,77.237388]"
2/8/2023,182,89,10,13,1,12,DCNS-Delhi,"[28.612498,77.237388]"
2/9/2023,147,106,10,16,1,11,DCNS-Delhi,"[28.612498,77.237388]"
2/10/2023,132,107,3,14,2,14,DCNS-Delhi,"[28.612498,77.237388]"
2/11/2023,169,153,15,15,1,12,DCNS-Delhi,"[28.612498,77.237388]"
2/12/2023,199,84,18,8,2,9,DCNS-Delhi,"[28.612498,77.237388]"
2/13/2023,122,84,19,7,2,9,DCNS-Delhi,"[28.612498,77.237388]"
2/14/2023,114,86,21,12,2,11,DCNS-Delhi,"[28.612498,77.237388]"
2/15/2023,135,114,23,16,2,12,DCNS-Delhi,"[28.612498,77.237388]"
2/16/2023,167,181,28,25,2,12,DCNS-Delhi,"[28.612498,77.237388]"
2/17/2023,215,232,27,27,2,18,DCNS-Delhi,"[28.612498,77.237388]"
2/18/2023,254,207,32,23,2,20,DCNS-Delhi,"[28.612498,77.237388]"
2/19/2023,250,181,30,18,2,18,DCNS-Delhi,"[28.612498,77.237388]"
2/20/2023,227,172,27,17,2,16,DCNS-Delhi,"[28.612498,77.237388]"
2/21/2023,216,141,25,19,1,14,DCNS-Delhi,"[28.612498,77.237388]"
2/22/2023,186,145,22,14,2,16,DCNS-Delhi,"[28.612498,77.237388]"
2/23/2023,199,111,18,13,1,12,DCNS-Delhi,"[28.612498,77.237388]"
2/24/2023,148,115,24,15,2,14,DCNS-Delhi,"[28.612498,77.237388]"
2/25/2023,158,143,33,17,2,12,DCNS-Delhi,"[28.612498,77.237388]"
2/26/2023,177,204,29,19,3,14,DCNS-Delhi,"[28.612498,77.237388]"
2/27/2023,203,142,28,19,2,17,DCNS-Delhi,"[28.612498,77.237388]"
2/28/2023,179,125,18,14,1,13,DCNS-Delhi,"[28.612498,77.237388]"
3/1/2023,161,129,16,14,1,11,DCNS-Delhi,"[28.612498,77.237388]"
3/2/2023,149,127,23,14,1,13,DCNS-Delhi,"[28.612498,77.237388]"
3/3/2023,162,88,17,10,1,9,DCNS-Delhi,"[28.612498,77.237388]"
3/4/2023,134,84,15,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
3/5/2023,122,78,20,9,1,9,DCNS-Delhi,"[28.612498,77.237388]"
3/6/2023,122,78,24,10,1,12,DCNS-Delhi,"[28.612498,77.237388]"
3/7/2023,130,102,28,13,1,13,DCNS-Delhi,"[28.612498,77.237388]"
3/8/2023,142,102, ,10,2,27,DCNS-Delhi,"[28.612498,77.237388]"
3/9/2023,170,80,1,12,1,16,DCNS-Delhi,"[28.612498,77.237388]"
3/10/2023,126,110,1,13,2,12,DCNS-Delhi,"[28.612498,77.237388]"
3/11/2023,165,115,1,15,2,14,DCNS-Delhi,"[28.612498,77.237388]"
3/12/2023,153,137,1,17,2,14,DCNS-Delhi,"[28.612498,77.237388]"
3/13/2023,168,125,1,18,1,13,DCNS-Delhi,"[28.612498,77.237388]"
3/14/2023,156,119,1,14,2,12,DCNS-Delhi,"[28.612498,77.237388]"
3/15/2023,162,119,1,19,1,16,DCNS-Delhi,"[28.612498,77.237388]"
3/16/2023,152,151,1,17,2,12,DCNS-Delhi,"[28.612498,77.237388]"
3/17/2023,175,150,1,16,4,10,DCNS-Delhi,"[28.612498,77.237388]"
3/18/2023,181,84,13,13,2,10,DCNS-Delhi,"[28.612498,77.237388]"
3/19/2023,147,99,30,11,2,10,DCNS-Delhi,"[28.612498,77.237388]"
3/20/2023,166,76,15,9,1,9,DCNS-Delhi,"[28.612498,77.237388]"
3/21/2023,122,50,19,8,2,10,DCNS-Delhi,"[28.612498,77.237388]"
3/22/2023,119,107,29,11,2,9,DCNS-Delhi,"[28.612498,77.237388]"
3/23/2023,165,82,25,12,2,13,DCNS-Delhi,"[28.612498,77.237388]"
3/24/2023,128,113,14,14,2,12,DCNS-Delhi,"[28.612498,77.237388]"
3/25/2023,155,46,20,8,1,12,DCNS-Delhi,"[28.612498,77.237388]"
3/26/2023,91,111,24,10,1,10,DCNS-Delhi,"[28.612498,77.237388]"
3/27/2023,140,74,27,9,2,10,DCNS-Delhi,"[28.612498,77.237388]"
3/28/2023,120,83,27,11,2,11,DCNS-Delhi,"[28.612498,77.237388]"
3/29/2023,128,117,37,14,2,11,DCNS-Delhi,"[28.612498,77.237388]"
3/30/2023,153,91,34,10,2,10,DCNS-Delhi,"[28.612498,77.237388]"
3/31/2023,138,42,22,10,2,8,DCNS-Delhi,"[28.612498,77.237388]"
4/1/2023,86,71,28,10,2,9,DCNS-Delhi,"[28.612498,77.237388]"
10/2/2022,150,98,16,12,2,10,DCNS-Delhi,"[28.612498,77.237388]"
10/3/2022,149,78,14,10,1,5,DCNS-Delhi,"[28.612498,77.237388]"
10/4/2022,114,92,22,13,2,7,DCNS-Delhi,"[28.612498,77.237388]"
10/5/2022,141,111,19,13,2,6,DCNS-Delhi,"[28.612498,77.237388]"
10/6/2022,172,30,4,5,1,4,DCNS-Delhi,"[28.612498,77.237388]"
10/7/2022,54,26,3,6,2,5,DCNS-Delhi,"[28.612498,77.237388]"
10/8/2022,64,6,1,7,2,4,DCNS-Delhi,"[28.612498,77.237388]"
10/9/2022,43,5,4,7,2,4,DCNS-Delhi,"[28.612498,77.237388]"
10/10/2022,37,7,1,5,1,4,DCNS-Delhi,"[28.612498,77.237388]"
10/11/2022,46,64,11,12,2,16,DCNS-Delhi,"[28.612498,77.237388]"
10/12/2022,119,90,16,11,1,7,DCNS-Delhi,"[28.612498,77.237388]"
10/13/2022,153,79,19,11,1,7,DCNS-Delhi,"[28.612498,77.237388]"
10/14/2022,125,101,23,13,2,7,DCNS-Delhi,"[28.612498,77.237388]"
10/15/2022,155,115,26,14,2,11,DCNS-Delhi,"[28.612498,77.237388]"
10/16/2022,166,130,33,15,3,12,DCNS-Delhi,"[28.612498,77.237388]"
10/17/2022,175,130,31,18,2,14,DCNS-Delhi,"[28.612498,77.237388]"
10/18/2022,174,131,30,17,3,16,DCNS-Delhi,"[28.612498,77.237388]"
10/19/2022,174,141,28,19,2,16,DCNS-Delhi,"[28.612498,77.237388]"
10/20/2022,170,151,30,20,2,18,DCNS-Delhi,"[28.612498,77.237388]"
10/21/2022,177,149,19,23,2,19,DCNS-Delhi,"[28.612498,77.237388]"
10/22/2022,178,147,17,16,2,16,DCNS-Delhi,"[28.612498,77.237388]"
10/23/2022,185,131,22,19,2,14,DCNS-Delhi,"[28.612498,77.237388]"
10/24/2022,186,152,32,16,3,11,DCNS-Delhi,"[28.612498,77.237388]"
10/25/2022,230,212,28,14,4,12,DCNS-Delhi,"[28.612498,77.237388]"
10/26/2022,222,143,31,20,2,13,DCNS-Delhi,"[28.612498,77.237388]"
10/27/2022,195,173,17,23,2,22,DCNS-Delhi,"[28.612498,77.237388]"
10/28/2022,235,196,27,25,3,17,DCNS-Delhi,"[28.612498,77.237388]"
10/29/2022,247,225,29,23,2,19,DCNS-Delhi,"[28.612498,77.237388]"
10/30/2022,284,176,29,20,2,24,DCNS-Delhi,"[28.612498,77.237388]"
10/31/2022,238,217,18,25,2,18,DCNS-Delhi,"[28.612498,77.237388]"
11/1/2022,296,265,29,27,2,17,DCNS-Delhi,"[28.612498,77.237388]"
11/2/2022,313,269,26,20,1,15,DCNS-Delhi,"[28.612498,77.237388]"
11/3/2022,307,441,27,25,1,17,DCNS-Delhi,"[28.612498,77.237388]"
11/4/2022,442,367, ,27,1,20,DCNS-Delhi,"[28.612498,77.237388]"
11/5/2022,389,182, ,16,1,13,DCNS-Delhi,"[28.612498,77.237388]"
11/6/2022,262,162, ,17,1,14,DCNS-Delhi,"[28.612498,77.237388]"
11/7/2022,233,166,10,23,3,19,DCNS-Delhi,"[28.612498,77.237388]"
11/8/2022,201,237,11,15,1,14,DCNS-Delhi,"[28.612498,77.237388]"
11/9/2022,323,108,21,17,2,11,DCNS-Delhi,"[28.612498,77.237388]"
11/10/2022,168,144,22,17,1,13,DCNS-Delhi,"[28.612498,77.237388]"
11/11/2022,207,211,20,14,1,12,DCNS-Delhi,"[28.612498,77.237388]"
11/12/2022,288,183,23,15,2,9,DCNS-Delhi,"[28.612498,77.237388]"
11/13/2022,272,141,23,18,3,14,DCNS-Delhi,"[28.612498,77.237388]"
11/14/2022,223,139,21,19,2,18,DCNS-Delhi,"[28.612498,77.237388]"
11/15/2022,201,115,19,20,2,13,DCNS-Delhi,"[28.612498,77.237388]"
11/16/2022,167,117,18,15,2,11,DCNS-Delhi,"[28.612498,77.237388]"
11/17/2022,178,123,20,15,1,12,DCNS-Delhi,"[28.612498,77.237388]"
11/18/2022,200,140,23,16,2,12,DCNS-Delhi,"[28.612498,77.237388]"
11/19/2022,211,144,23,21,2,16,DCNS-Delhi,"[28.612498,77.237388]"
11/20/2022,197,153,23,19,2,15,DCNS-Delhi,"[28.612498,77.237388]"
11/21/2022,222,140,20,18,2,13,DCNS-Delhi,"[28.612498,77.237388]"
11/22/2022,213,122,20,16,2,9,DCNS-Delhi,"[28.612498,77.237388]"
11/23/2022,183,113,20,16,2,9,DCNS-Delhi,"[28.612498,77.237388]"
11/24/2022,171,114,21,17,2,9,DCNS-Delhi,"[28.612498,77.237388]"
11/25/2022,173,156,23,22,2,12,DCNS-Delhi,"[28.612498,77.237388]"
11/26/2022,195,172,25,22,2,19,DCNS-Delhi,"[28.612498,77.237388]"
11/27/2022,245,157,22,21,2,15,DCNS-Delhi,"[28.612498,77.237388]"
11/28/2022,235,181,18,26,2,16,DCNS-Delhi,"[28.612498,77.237388]"
11/29/2022,242,206,20,27,2,19,DCNS-Delhi,"[28.612498,77.237388]"
11/30/2022,269,182,19,22,2,19,DCNS-Delhi,"[28.612498,77.237388]"
12/1/2022,247,192,23,21,2,22,DCNS-Delhi,"[28.612498,77.237388]"
12/2/2022,269,174,17,23,2,13,DCNS-Delhi,"[28.612498,77.237388]"
12/3/2022,235,212,19,24,2,14,DCNS-Delhi,"[28.612498,77.237388]"
12/4/2022,272,195,20,19,1,18,DCNS-Delhi,"[28.612498,77.237388]"
12/5/2022,279,154,17,20,2,16,DCNS-Delhi,"[28.612498,77.237388]"
12/6/2022,240,160,16,18,2,14,DCNS-Delhi,"[28.612498,77.237388]"
12/7/2022,256,127,16,14,2,12,DCNS-Delhi,"[28.612498,77.237388]"
12/8/2022,198,127,17,16,2,15,DCNS-Delhi,"[28.612498,77.237388]"
12/9/2022,193,159,20,19,2,18,DCNS-Delhi,"[28.612498,77.237388]"
12/10/2022,223,212,6,21,2,16,DCNS-Delhi,"[28.612498,77.237388]"
12/11/2022,276,136,11,16,2,14,DCNS-Delhi,"[28.612498,77.237388]"
12/12/2022,209,114,11,14,1,13,DCNS-Delhi,"[28.612498,77.237388]"
12/13/2022,171,93,12,11,1,8,DCNS-Delhi,"[28.612498,77.237388]"
12/14/2022,149,90,18,7,1,7,DCNS-Delhi,"[28.612498,77.237388]"
12/15/2022,158,108,14,15,3,11,DCNS-Delhi,"[28.612498,77.237388]"
12/16/2022,159,111,16,15,2,14,DCNS-Delhi,"[28.612498,77.237388]"
12/17/2022,177,136,16,16,1,19,DCNS-Delhi,"[28.612498,77.237388]"
12/18/2022,214,215,17,18,2,23,DCNS-Delhi,"[28.612498,77.237388]"
12/19/2022,303,238,14,20,2,27,DCNS-Delhi,"[28.612498,77.237388]"
12/20/2022,276,199,14,17,2,20,DCNS-Delhi,"[28.612498,77.237388]"
12/21/2022,286,178,7,13,1,14,DCNS-Delhi,"[28.612498,77.237388]"
12/22/2022,250,240,9,17,2,16,DCNS-Delhi,"[28.612498,77.237388]"
12/23/2022,312,211,11,20,3,18,DCNS-Delhi,"[28.612498,77.237388]"
12/24/2022,300,158,10,16,3,12,DCNS-Delhi,"[28.612498,77.237388]"
12/25/2022,248,145,8,11,2,10,DCNS-Delhi,"[28.612498,77.237388]"
12/26/2022,223,233,3,18,3,16,DCNS-Delhi,"[28.612498,77.237388]"
12/27/2022,312,155,11,14,2,15,DCNS-Delhi,"[28.612498,77.237388]"
12/28/2022,257,135,16,15,3,12,DCNS-Delhi,"[28.612498,77.237388]"
12/29/2022,221,196,17,22,3,14,DCNS-Delhi,"[28.612498,77.237388]"
12/30/2022,261,226,10,16,2,13,DCNS-Delhi,"[28.612498,77.237388]"
12/31/2022,320,165,10,12,2,8,DCNS-Delhi,"[28.612498,77.237388]"
1/1/2023,244,117,17,12,3,10,DCNS-Delhi,"[28.612498,77.237388]"
1/2/2023,196,207,11,15,2,9,DCNS-Delhi,"[28.612498,77.237388]"
7/2/2022,109,68,10,8,2,12,DCNS-Delhi,"[28.612498,77.237388]"
7/3/2022,117,54,9,8,2,14,DCNS-Delhi,"[28.612498,77.237388]"
7/4/2022,100,106,11,12,2,16,DCNS-Delhi,"[28.612498,77.237388]"
7/5/2022,162,109,2,9,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/6/2022,155,84,1,5,2,10,DCNS-Delhi,"[28.612498,77.237388]"
7/7/2022,144,72,2,9,2,11,DCNS-Delhi,"[28.612498,77.237388]"
7/8/2022,94,76,7,10,2,12,DCNS-Delhi,"[28.612498,77.237388]"
7/9/2022,102,77,4,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/10/2022,115,69,8,8,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/11/2022,105,79,13,14,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/12/2022,122,72,7,14,1,13,DCNS-Delhi,"[28.612498,77.237388]"
7/13/2022,105,74,11,11,1,13,DCNS-Delhi,"[28.612498,77.237388]"
7/14/2022,105,72,11,11,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/15/2022,93,63,12,8,2,11,DCNS-Delhi,"[28.612498,77.237388]"
7/16/2022,70,51,24,9,2,12,DCNS-Delhi,"[28.612498,77.237388]"
7/17/2022,78,50,15,8,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/18/2022,86,81,13,9,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/19/2022,120,84,23,13,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/20/2022,118,60,6,8,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/21/2022,90,70,21,14,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/22/2022,114,73,6,10, ,13,DCNS-Delhi,"[28.612498,77.237388]"
7/23/2022,131,48,7,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/24/2022,80,47,8,7,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/25/2022,68,48,7,6,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/26/2022,68,51,7,6,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/27/2022,82,55,6,7,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/28/2022,88,41,7,8,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/29/2022,65,35,4,7,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/30/2022,57,45,4,8,1,12,DCNS-Delhi,"[28.612498,77.237388]"
7/31/2022,65,46,6,8,1,13,DCNS-Delhi,"[28.612498,77.237388]"
8/1/2022,73,55,7,8,1,12,DCNS-Delhi,"[28.612498,77.237388]"
8/2/2022,69,63,12,9,1,13,DCNS-Delhi,"[28.612498,77.237388]"
8/3/2022,86,93,11,14, ,11,DCNS-Delhi,"[28.612498,77.237388]"
8/4/2022,134,74,6,10,1,12,DCNS-Delhi,"[28.612498,77.237388]"
8/5/2022,129,58,4,10,1,14,DCNS-Delhi,"[28.612498,77.237388]"
8/6/2022,111,79,13,12,1,14,DCNS-Delhi,"[28.612498,77.237388]"
8/7/2022,140,67,3,10,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/8/2022,115,78,14,10,1,15,DCNS-Delhi,"[28.612498,77.237388]"
8/9/2022,127,78,9,10,1,12,DCNS-Delhi,"[28.612498,77.237388]"
8/10/2022,116,61,8,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/11/2022,68,47,3,7,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/12/2022,55,57,4,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/13/2022,78,55,8,8,1,13,DCNS-Delhi,"[28.612498,77.237388]"
8/14/2022,90,53,9,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/15/2022,81,41,6,6,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/16/2022,67,44,5,5,1,10,DCNS-Delhi,"[28.612498,77.237388]"
8/17/2022,60,38,5,6, ,6,DCNS-Delhi,"[28.612498,77.237388]"
8/18/2022,47,47,11,9,1,2,DCNS-Delhi,"[28.612498,77.237388]"
8/19/2022,62,47,8,7,1,2,DCNS-Delhi,"[28.612498,77.237388]"
8/20/2022,58,69,8,11,1,3,DCNS-Delhi,"[28.612498,77.237388]"
8/21/2022,92,89,15,10,1,3,DCNS-Delhi,"[28.612498,77.237388]"
8/22/2022,130,78,6,8,1,2,DCNS-Delhi,"[28.612498,77.237388]"
8/23/2022,104,57,7,5,1,1,DCNS-Delhi,"[28.612498,77.237388]"
8/24/2022,81,53,5,8,1,2,DCNS-Delhi,"[28.612498,77.237388]"
8/25/2022,73,74,20,11,1,2,DCNS-Delhi,"[28.612498,77.237388]"
8/26/2022,102,78,9,9,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/27/2022,100,79,9,7,1,10,DCNS-Delhi,"[28.612498,77.237388]"
8/28/2022,97,94,8,8,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/29/2022,102,96,16,9,1,10,DCNS-Delhi,"[28.612498,77.237388]"
8/30/2022,110,89,14,13,1,13,DCNS-Delhi,"[28.612498,77.237388]"
8/31/2022,127,85,13,10,1,12,DCNS-Delhi,"[28.612498,77.237388]"
9/1/2022,116,81,19,12,1,11,DCNS-Delhi,"[28.612498,77.237388]"
9/2/2022,119,86,9,14,1,15,DCNS-Delhi,"[28.612498,77.237388]"
9/3/2022,115,77,8,7,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/4/2022,90,64,11,8,1,12,DCNS-Delhi,"[28.612498,77.237388]"
9/5/2022,67,66,15,8,1,11,DCNS-Delhi,"[28.612498,77.237388]"
9/6/2022,72,88,12,10,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/7/2022,103,87,20,11,2,7,DCNS-Delhi,"[28.612498,77.237388]"
9/8/2022,115,101,25,12,2,6,DCNS-Delhi,"[28.612498,77.237388]"
9/9/2022,150,90,18,10,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/10/2022,147,74,8,9,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/11/2022,135,63,12,8,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/12/2022,96,59,9,8,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/13/2022,77,51,5,7,2,5,DCNS-Delhi,"[28.612498,77.237388]"
9/14/2022,53,46,5,7,2,5,DCNS-Delhi,"[28.612498,77.237388]"
9/15/2022,55,36,5,6,2,5,DCNS-Delhi,"[28.612498,77.237388]"
9/16/2022,57,23,2,7,1,8,DCNS-Delhi,"[28.612498,77.237388]"
9/17/2022,44,69,13,8,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/18/2022,94,85,21,10,2,7,DCNS-Delhi,"[28.612498,77.237388]"
9/19/2022,113,116,12,13,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/20/2022,158,90,17,11,2,9,DCNS-Delhi,"[28.612498,77.237388]"
9/21/2022,130,77,10,11,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/22/2022,122,45,5,8,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/23/2022,84,36,3,9,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/24/2022,91,29,1,7,1,5,DCNS-Delhi,"[28.612498,77.237388]"
9/25/2022,79,21,7,7,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/26/2022,67,61,10,9,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/27/2022,126,69,11,10,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/28/2022,113,88,13,11,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/29/2022,138,85,14,11,1,8,DCNS-Delhi,"[28.612498,77.237388]"
9/30/2022,147,96,20,13,1,6,DCNS-Delhi,"[28.612498,77.237388]"
10/1/2022,166,88,10,15,2,14,DCNS-Delhi,"[28.612498,77.237388]"
4/2/2022,135,120,33,25,2,9,DCNS-Delhi,"[28.612498,77.237388]"
4/3/2022,166,109,32,21,2,9,DCNS-Delhi,"[28.612498,77.237388]"
4/4/2022,163,149,26,21,2,9,DCNS-Delhi,"[28.612498,77.237388]"
4/5/2022,173,151,26,21,2,10,DCNS-Delhi,"[28.612498,77.237388]"
4/6/2022,165,147,26,23,2,9,DCNS-Delhi,"[28.612498,77.237388]"
4/7/2022,166,138,28,23,2,9,DCNS-Delhi,"[28.612498,77.237388]"
4/8/2022,181,150,25,25,3,9,DCNS-Delhi,"[28.612498,77.237388]"
4/9/2022,143,217,35,24,5,10,DCNS-Delhi,"[28.612498,77.237388]"
4/10/2022,165,240,31,21,5,9,DCNS-Delhi,"[28.612498,77.237388]"
4/11/2022,175,207,30,25,5,11,DCNS-Delhi,"[28.612498,77.237388]"
4/12/2022,178,238,20,29,4,15,DCNS-Delhi,"[28.612498,77.237388]"
4/13/2022,178,318,19,26,3,14,DCNS-Delhi,"[28.612498,77.237388]"
4/14/2022,185,291,31,13,3,9,DCNS-Delhi,"[28.612498,77.237388]"
4/15/2022,153,150,40,20,4,12,DCNS-Delhi,"[28.612498,77.237388]"
4/16/2022,152,223,36,24,5,14,DCNS-Delhi,"[28.612498,77.237388]"
4/17/2022,177,200,43,27,4,16,DCNS-Delhi,"[28.612498,77.237388]"
4/18/2022,181,265,49,35,4,20,DCNS-Delhi,"[28.612498,77.237388]"
4/19/2022,182,271,28,23,4,12,DCNS-Delhi,"[28.612498,77.237388]"
4/20/2022,187,203,23,17,4,12,DCNS-Delhi,"[28.612498,77.237388]"
4/21/2022,158,204,2,20,4,19,DCNS-Delhi,"[28.612498,77.237388]"
4/22/2022,156,159,32,17,3,14,DCNS-Delhi,"[28.612498,77.237388]"
4/23/2022,137,220,31,23,3,15,DCNS-Delhi,"[28.612498,77.237388]"
4/24/2022,167,231,33,19,5,11,DCNS-Delhi,"[28.612498,77.237388]"
4/25/2022,197,218,33,14,4,10,DCNS-Delhi,"[28.612498,77.237388]"
4/26/2022,167,143,34,22,3,15,DCNS-Delhi,"[28.612498,77.237388]"
4/27/2022,164,222,36,26,4,15,DCNS-Delhi,"[28.612498,77.237388]"
4/28/2022,199,257,29,26,4,20,DCNS-Delhi,"[28.612498,77.237388]"
4/29/2022,216,289,24,24,5,14,DCNS-Delhi,"[28.612498,77.237388]"
4/30/2022,224,199,22,22,5,13,DCNS-Delhi,"[28.612498,77.237388]"
5/1/2022,182,213,17,13,3,8,DCNS-Delhi,"[28.612498,77.237388]"
5/2/2022,168,158,19,10,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/3/2022,156,264,16,11,3,12,DCNS-Delhi,"[28.612498,77.237388]"
5/4/2022,171,143,13,12,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/5/2022,147,114,38,19,3,15,DCNS-Delhi,"[28.612498,77.237388]"
5/6/2022,147,202,25,20,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/7/2022,200,169,34,15,3,10,DCNS-Delhi,"[28.612498,77.237388]"
5/8/2022,161,142,11,13,4,11,DCNS-Delhi,"[28.612498,77.237388]"
5/10/2022,149,107,22,10,2,10,DCNS-Delhi,"[28.612498,77.237388]"
5/11/2022,154,110,25,11,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/12/2022,153,122,31,12,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/13/2022,157,173,45,21,3,16,DCNS-Delhi,"[28.612498,77.237388]"
5/14/2022,165,211,37,25,3,18,DCNS-Delhi,"[28.612498,77.237388]"
5/15/2022,168,214,28,25,3,18,DCNS-Delhi,"[28.612498,77.237388]"
5/16/2022,155,361,21,15,2,13,DCNS-Delhi,"[28.612498,77.237388]"
5/17/2022,184,156,43,15,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/18/2022,143,181,35,17,4,11,DCNS-Delhi,"[28.612498,77.237388]"
5/19/2022,158,166,35,19,4,13,DCNS-Delhi,"[28.612498,77.237388]"
5/20/2022,165,245,27,19,2,11,DCNS-Delhi,"[28.612498,77.237388]"
5/21/2022,164,265,22,11,2,9,DCNS-Delhi,"[28.612498,77.237388]"
5/22/2022,151,126,42,12,3,9,DCNS-Delhi,"[28.612498,77.237388]"
5/23/2022,151,74,16,7,2,9,DCNS-Delhi,"[28.612498,77.237388]"
5/24/2022,81,61,21,10,2,11,DCNS-Delhi,"[28.612498,77.237388]"
5/25/2022,110,122,36,16,2,12,DCNS-Delhi,"[28.612498,77.237388]"
5/26/2022,171,147,59,19,3,11,DCNS-Delhi,"[28.612498,77.237388]"
5/27/2022,173,145,21,15,2,10,DCNS-Delhi,"[28.612498,77.237388]"
5/28/2022,163,319,17,14,2,12,DCNS-Delhi,"[28.612498,77.237388]"
5/29/2022,173,188,26,11,3,10,DCNS-Delhi,"[28.612498,77.237388]"
5/30/2022,160,146,26,11,2,10,DCNS-Delhi,"[28.612498,77.237388]"
5/31/2022,157,406,37,26,2,21,DCNS-Delhi,"[28.612498,77.237388]"
6/1/2022,184,236,35,21,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/2/2022,164,177,30,23,2,16,DCNS-Delhi,"[28.612498,77.237388]"
6/3/2022,152,206,37,23,3,16,DCNS-Delhi,"[28.612498,77.237388]"
6/4/2022,156,175,38,24,2,17,DCNS-Delhi,"[28.612498,77.237388]"
6/5/2022,148,156,25,18,2,11,DCNS-Delhi,"[28.612498,77.237388]"
6/6/2022,134,151,23,24,2,19,DCNS-Delhi,"[28.612498,77.237388]"
